City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Muros,ES,42.7762,-9.0603,58.68,59,65,11.41,broken clouds
349,Alta Floresta,BR,-9.8756,-56.0861,83.77,74,98,3.02,overcast clouds
350,Briancon,FR,44.9,6.65,36.93,72,94,6.13,overcast clouds
351,Juegang,CN,32.3174,121.1855,39.9,62,99,8.1,overcast clouds
352,Srednekolymsk,RU,67.45,153.6833,-37.07,100,61,1.1,broken clouds
353,Humberto De Campos,BR,-2.5983,-43.4611,82.26,83,78,8.52,broken clouds
354,Maniwaki,CA,46.3834,-75.966,12.38,79,100,11.48,overcast clouds
355,Riviere-Du-Loup,CA,47.8304,-69.5342,4.08,80,60,8.77,broken clouds
356,Najran,SA,17.4924,44.1277,64.67,34,4,7.4,clear sky
357,Miraflores,MX,19.2167,-98.8083,63.25,41,0,2.62,clear sky
358,Anjozorobe,MG,-18.4,47.8667,68.32,91,72,5.7,broken clouds
359,Birobidzhan,RU,48.8,132.95,-6.65,100,96,1.68,overcast clouds
360,Adrar,MR,20.5022,-10.0711,83.46,6,0,8.79,clear sky
361,Padang,ID,-0.9492,100.3543,77.92,75,100,2.64,moderate rain
362,La Palma,US,33.8464,-118.0467,73.9,44,0,1.01,clear sky
363,Russell,US,32.3502,-85.1999,50.97,52,11,8.43,few clouds
364,Fenoarivo,MG,-18.933,47.4354,68.07,88,40,9.22,light rain
365,Ust-Kuyga,RU,70.0167,135.6,-46.77,100,100,4.21,overcast clouds
366,Touros,BR,-5.1989,-35.4608,90.5,54,15,12.91,few clouds
367,Champerico,GT,14.3,-91.9167,90.36,59,12,6.82,few clouds
368,Mayumba,GA,-3.432,10.6554,79.72,83,52,6.85,broken clouds
369,Saryg-Sep,RU,51.5,95.6,-18.51,100,87,2.51,overcast clouds
370,Guymon,US,36.6828,-101.4816,41.34,65,0,19.57,clear sky
371,Praia Da Vitoria,PT,38.7333,-27.0667,63.75,94,75,18.37,broken clouds
372,Berbera,SO,10.4396,45.0143,77.59,80,95,5.93,overcast clouds
373,Georgetown,MY,5.4112,100.3354,77.95,94,40,0.0,scattered clouds
374,Blackfoot,US,43.1905,-112.345,22.01,93,95,3.29,overcast clouds
375,Sola,VU,-13.8833,167.55,81.3,78,100,16.02,overcast clouds
376,Alyangula,AU,-13.8483,136.4192,79.77,82,100,8.1,overcast clouds
377,Hami,CN,42.8,93.45,27.52,29,73,15.82,broken clouds
378,Sioux Lookout,CA,50.1001,-91.917,5.07,72,20,9.22,few clouds
379,Bujak,HU,47.8835,19.5438,45.52,65,100,7.43,overcast clouds
380,Lake Charles,US,30.2131,-93.2044,50.04,46,0,0.0,clear sky
381,Shaturtorf,RU,55.5672,39.4169,13.15,98,94,3.8,snow
382,Lokosovo,RU,61.1333,74.8167,0.45,98,59,6.22,broken clouds
383,Provideniya,RU,64.3833,-173.3,-3.46,80,0,7.74,clear sky
384,Shenjiamen,CN,29.9576,122.298,41.94,76,97,7.34,light rain
385,Basco,PH,20.4487,121.9702,72.59,73,100,26.84,overcast clouds
386,Lazurne,UA,46.084,32.5295,35.02,79,71,13.02,broken clouds
387,Mecca,SA,21.4267,39.8261,70.47,35,0,8.55,clear sky
388,Angren,UZ,41.0167,70.1436,34.14,99,100,4.45,snow
389,Okhotsk,RU,59.3833,143.3,-2.61,68,16,14.09,few clouds
390,Kununurra,AU,-15.7667,128.7333,75.18,94,75,0.0,broken clouds
391,Esso,RU,55.9333,158.7,6.31,92,90,2.06,overcast clouds
392,Odzaci,RS,45.5067,19.2611,48.27,65,60,5.93,broken clouds
393,Itarema,BR,-2.9248,-39.9167,86.77,60,29,14.03,scattered clouds
394,Jawhar,SO,2.7809,45.5005,76.51,71,35,17.4,scattered clouds
395,Gravdal,NO,68.1214,13.5031,33.69,64,40,5.75,scattered clouds
396,Mandalgovi,MN,45.7625,106.2708,5.27,65,2,6.2,clear sky
397,Coquimbo,CL,-29.9533,-71.3436,67.73,72,20,12.66,few clouds
398,Labuhan,ID,-6.8844,112.2051,78.4,90,100,7.56,overcast clouds
399,Inirida,CO,3.8653,-67.9239,86.18,68,81,3.36,broken clouds
400,Novikovo,RU,51.1537,37.8879,30.42,94,100,10.38,snow
401,Okha,RU,53.5739,142.9478,0.36,93,100,21.59,overcast clouds
402,Caohai,CN,26.8661,104.2841,29.61,89,90,6.64,light snow
403,Cotorra,CO,9.0389,-75.7897,89.58,48,10,4.34,clear sky
404,Lavrentiya,RU,65.5833,-171.0,-12.64,93,5,6.2,clear sky
405,Guarapari,BR,-20.6667,-40.4975,87.69,62,0,20.27,clear sky
406,Gat,IL,31.61,34.7642,56.08,82,37,4.83,scattered clouds
407,Beidao,CN,34.5686,105.8933,20.73,86,46,1.16,scattered clouds
408,Olot,ES,42.181,2.4901,51.26,49,75,3.29,broken clouds
409,Cockburn Town,TC,21.4612,-71.1419,76.17,66,14,14.12,few clouds
410,Trairi,BR,-3.2778,-39.2689,86.22,61,53,11.54,broken clouds
411,Ararat,AM,39.8317,44.7049,34.7,48,70,2.98,broken clouds
412,Bambous Virieux,MU,-20.3428,57.7575,79.21,83,40,11.5,scattered clouds
413,Baruun-Urt,MN,46.6806,113.2792,-0.24,89,11,6.73,few clouds
414,Coihaique,CL,-45.5752,-72.0662,77.61,40,7,3.67,clear sky
415,Sumbawanga,TZ,-7.9667,31.6167,58.96,95,99,2.95,moderate rain
416,Kyaikto,MM,17.3,97.0167,74.84,84,56,5.01,broken clouds
417,Nyurba,RU,63.2842,118.3319,-3.19,98,100,5.35,overcast clouds
418,Faya,SA,18.3851,42.4509,55.51,70,5,4.29,clear sky
419,Semey,KZ,50.4111,80.2275,-0.45,78,0,6.22,clear sky
420,Mongo,TD,12.1844,18.693,80.29,15,12,8.16,few clouds
421,Claresholm,CA,50.0333,-113.5852,44.51,36,89,23.02,overcast clouds
422,Stavern,NO,59.0,10.0333,36.36,74,16,17.11,few clouds
423,Kiunga,PG,-6.1219,141.2906,72.59,100,100,2.01,overcast clouds
424,Sand Springs,US,36.1398,-96.1089,43.07,51,0,5.75,clear sky
425,Maldonado,UY,-34.6667,-54.9167,68.23,47,47,19.3,scattered clouds
426,Luderitz,NA,-26.6481,15.1594,69.33,76,22,9.37,few clouds
427,Eidsvag,NO,62.7767,8.0668,38.05,93,100,6.82,overcast clouds
428,Flin Flon,CA,54.7682,-101.865,-13.16,70,75,6.91,broken clouds
429,Dzerzhinsk,RU,56.2389,43.4631,13.82,85,75,8.95,broken clouds
430,Darhan,MN,49.4867,105.9228,-2.74,91,24,6.24,few clouds
431,Jiazi,CN,22.8779,116.067,57.25,81,100,18.48,overcast clouds
432,Tuskegee,US,32.424,-85.6916,55.29,68,1,3.0,clear sky
433,Brae,GB,60.3964,-1.353,39.11,59,100,30.4,overcast clouds
434,Sitka,US,57.0531,-135.33,44.49,81,100,19.57,light rain
435,Dombas,NO,62.0696,9.1235,15.04,96,100,4.03,overcast clouds
436,Balabac,PH,7.9868,117.0645,80.47,79,87,18.23,overcast clouds
437,Bathsheba,BB,13.2167,-59.5167,84.81,61,40,18.41,scattered clouds
438,Mporokoso,ZM,-9.3727,30.125,62.71,93,100,2.24,light rain
439,Vondrozo,MG,-22.8167,47.2833,70.9,98,100,7.65,moderate rain
440,Lokomotivnyy,RU,53.0118,60.5684,1.99,98,97,4.7,overcast clouds
441,Murdochville,CA,48.9583,-65.5006,-1.32,54,32,6.82,scattered clouds
442,Ozernovskiy,RU,51.5,156.5167,26.4,73,100,9.98,overcast clouds
443,Roma,US,43.2128,-75.4557,27.82,54,0,12.66,clear sky
444,Blythe,US,33.6103,-114.5964,58.03,16,0,3.44,clear sky
445,Astoria,US,46.1879,-123.8313,44.85,91,0,11.01,clear sky
446,Ostrovnoy,RU,68.0531,39.5131,14.68,85,100,22.1,overcast clouds
447,Lexington Park,US,38.2668,-76.4538,35.82,41,20,3.0,few clouds
448,Damietta,EG,31.4165,31.8133,57.92,71,0,9.55,clear sky
449,Candelaria,PH,13.9311,121.4233,77.4,89,89,7.52,overcast clouds
450,Yenagoa,NG,4.9247,6.2642,89.37,46,2,12.19,clear sky
451,Waipawa,NZ,-41.4122,175.5153,57.83,81,100,12.12,overcast clouds
452,Bang Saphan,TH,11.2126,99.5117,74.77,81,94,1.92,overcast clouds
453,Taseyevo,RU,57.2169,94.8978,8.31,97,100,2.75,overcast clouds
454,Hede,CN,33.7681,120.2517,34.65,53,92,5.14,light snow
455,Lamu,KE,-2.2717,40.902,80.82,86,58,13.87,broken clouds
456,Goma,CD,-1.6792,29.2228,65.7,84,96,3.02,overcast clouds
457,Lewiston,US,44.1003,-70.2148,21.74,40,0,8.05,clear sky
458,Geraldton,AU,-28.7667,114.6,68.41,52,75,13.8,broken clouds
459,Podgorica,ME,42.4411,19.2636,49.5,57,0,2.3,clear sky
460,Bombay,IN,19.0144,72.8479,75.18,83,5,3.44,haze
461,Oxbow,CA,49.2333,-102.1676,6.75,82,60,4.47,broken clouds
462,Lisakovsk,KZ,52.5369,62.4936,4.23,93,72,5.79,broken clouds
463,Carutapera,BR,-1.195,-46.02,81.09,87,96,7.99,moderate rain
464,Atar,MR,20.5169,-13.0499,91.49,6,0,6.93,clear sky
465,Shushary,RU,59.8092,30.3817,34.99,87,100,15.99,light shower snow
466,Shubarkuduk,KZ,49.1447,56.4872,16.48,97,100,8.59,overcast clouds
467,Namtsy,RU,62.7161,129.6658,-34.49,100,100,3.02,overcast clouds
468,Luoyang,CN,34.6836,112.4536,35.71,48,100,1.54,light rain
469,Beroroha,MG,-21.6667,45.1667,75.67,86,100,14.43,light rain
470,Baracoa,CU,20.3467,-74.4958,77.25,70,95,10.98,overcast clouds
471,Krasnoselkup,RU,65.7,82.4667,-19.71,100,59,7.43,broken clouds
472,Akureyri,IS,65.6835,-18.0878,26.53,100,75,10.36,broken clouds
473,Gorontalo,ID,0.5412,123.0595,73.76,95,94,3.94,overcast clouds
474,Mountain Home,US,43.133,-115.6912,29.14,100,0,11.5,clear sky
475,Grindavik,IS,63.8424,-22.4338,27.07,80,75,9.22,broken clouds
476,Tiznit,MA,29.5833,-9.5,71.28,22,12,8.14,few clouds
477,Yangjiang,CN,21.85,111.9667,59.95,82,100,8.86,light rain
478,Kloulklubed,PW,7.0419,134.2556,77.5,81,100,21.92,moderate rain
479,Belmonte,BR,-15.8631,-38.8828,86.0,60,43,8.72,scattered clouds
480,Kirakira,SB,-10.4544,161.9205,80.89,86,100,6.93,overcast clouds
481,Voh,NC,-20.9667,164.7,77.05,91,99,3.47,overcast clouds
482,Homer,US,59.6425,-151.5483,30.07,87,100,0.0,overcast clouds
483,Takaungu,KE,-3.6837,39.8566,78.78,88,98,10.09,overcast clouds
484,Barcelona,ES,41.3888,2.159,57.67,61,20,5.99,few clouds
485,Henties Bay,NA,-22.116,14.2845,70.86,80,82,7.7,broken clouds
486,Agadez,NE,19.75,10.25,66.9,10,0,7.27,clear sky
487,Valparaiso,CL,-33.0393,-71.6273,67.64,77,75,6.91,mist
488,Romanovka,RU,51.7443,42.7527,19.78,97,100,6.08,overcast clouds
489,Nagapattinam,IN,10.7667,79.8333,77.4,71,97,12.8,overcast clouds
490,Vanimo,PG,-2.6741,141.3028,77.97,87,86,4.74,overcast clouds
491,Shebalino,RU,51.2917,85.6772,9.28,78,1,6.69,clear sky
492,Kermanshah,IR,34.3142,47.065,38.3,58,0,13.8,clear sky
493,Elizabeth City,US,36.2946,-76.2511,41.02,79,100,1.01,overcast clouds
494,Bida,NG,9.0833,6.0167,96.31,10,0,0.81,clear sky
495,Alekseyevsk,RU,57.8406,108.3492,11.5,95,100,6.29,overcast clouds
496,Sambava,MG,-14.2667,50.1667,77.56,83,39,9.19,scattered clouds
497,Fort Saint James,CA,54.4333,-124.25,22.17,90,60,5.06,broken clouds
498,Saint George,US,37.1041,-113.5841,48.25,32,0,4.0,clear sky
499,Hambantota,LK,6.1241,81.1185,76.32,74,99,12.8,overcast clouds
500,Merauke,ID,-8.4667,140.3333,81.54,80,100,8.61,overcast clouds
501,Linhares,BR,-19.3911,-40.0722,87.57,53,41,9.24,scattered clouds
502,Kijang,KR,35.2442,129.2139,28.13,47,3,6.35,clear sky
503,Tezu,IN,27.9167,96.1667,53.02,94,63,4.18,broken clouds
504,Deep River,CA,46.1001,-77.4995,19.44,89,100,11.3,light snow
505,Berlevag,NO,70.8578,29.0864,24.8,86,63,21.85,broken clouds
506,Prince George,CA,53.9166,-122.753,38.64,77,20,18.41,few clouds
507,Sol-Iletsk,RU,51.1631,54.9918,16.09,96,97,7.61,overcast clouds
508,Carauari,BR,-4.8828,-66.8958,79.97,80,98,0.63,overcast clouds
509,Prabumulih,ID,-3.45,104.25,74.25,90,100,4.99,overcast clouds
510,Rehoboth,NA,-23.3167,17.0833,78.85,43,93,10.07,overcast clouds
511,Porangatu,BR,-13.4408,-49.1486,81.91,76,99,2.37,overcast clouds
512,Qaqortoq,GL,60.7167,-46.0333,9.1,59,100,6.53,overcast clouds
513,Iquitos,PE,-3.7481,-73.2472,89.64,62,75,5.75,broken clouds
514,Ust-Maya,RU,60.4167,134.5333,-33.07,100,99,1.66,overcast clouds
515,Alamogordo,US,32.8995,-105.9603,47.07,47,0,4.0,clear sky
516,Korem,ET,12.5058,39.5228,52.66,89,49,7.16,scattered clouds
517,Sept-Iles,CA,50.2001,-66.3821,2.05,55,20,5.01,few clouds
518,Sao Fidelis,BR,-21.6461,-41.7469,87.75,74,47,4.14,scattered clouds
519,Wamba,NG,8.9333,8.6,91.0,12,11,6.06,few clouds
520,Belaya Gora,RU,68.5333,146.4167,-42.59,100,73,1.74,broken clouds
521,Buluang,PH,13.3068,123.3425,72.66,94,23,3.27,few clouds
522,Biu,NG,10.6129,12.1946,80.01,13,3,7.2,clear sky
523,Ilhabela,BR,-23.7781,-45.3581,81.97,84,100,2.04,overcast clouds
524,Dzhebariki-Khaya,RU,62.2167,135.8,-38.09,99,96,0.51,overcast clouds
525,Aswan,EG,24.0934,32.907,62.69,26,0,12.24,clear sky
526,Sovetskiy,RU,61.3614,63.5842,9.18,95,98,7.49,overcast clouds
527,Zapolyarnyy,RU,69.4154,30.8136,18.68,96,22,9.4,few clouds
528,Porto Santo,PT,33.072,-16.3415,64.31,67,75,17.27,broken clouds
529,Puerto Quijarro,BO,-17.7833,-57.7667,92.73,45,100,5.03,overcast clouds
530,Kayerkan,RU,69.3497,87.7602,-26.79,98,47,1.39,scattered clouds
531,Madang,PG,-5.2246,145.7966,76.12,93,100,7.11,overcast clouds
532,Maningrida,AU,-12.0667,134.2667,77.38,80,73,1.19,broken clouds
533,Myitkyina,MM,25.3833,97.4,52.95,85,1,3.53,clear sky
534,Sao Felix Do Xingu,BR,-6.6447,-51.995,87.17,62,98,3.87,overcast clouds
535,Bati,ET,11.1833,40.0167,64.78,67,87,4.36,overcast clouds
536,Freeport,US,40.6576,-73.5832,30.69,60,0,4.0,clear sky
537,Teya,RU,60.3778,92.6267,10.13,98,100,0.98,overcast clouds
538,Fairbanks,US,64.8378,-147.7164,-0.69,76,100,5.75,light snow
539,Nacala,MZ,-14.5428,40.6728,80.42,75,53,5.84,broken clouds
540,Iwanai,JP,42.9744,140.5089,24.21,80,100,8.14,light snow
541,Bilma,NE,18.6853,12.9164,70.41,11,0,9.13,clear sky
542,Egvekinot,RU,66.3167,-179.1667,-13.97,85,5,7.0,clear sky
543,Sangmelima,CM,2.9333,11.9833,83.32,24,33,1.7,scattered clouds
544,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.89,80,7,15.68,clear sky
545,Kahului,US,20.8947,-156.47,73.85,79,20,11.5,few clouds
546,High Level,CA,58.5169,-117.136,-0.29,85,100,3.44,light snow
547,Sal Rei,CV,16.1833,-22.9167,75.4,69,40,17.27,scattered clouds
548,Bull Savanna,JM,17.8868,-77.5902,79.66,47,0,6.46,clear sky
549,Ximei,CN,24.9639,118.3794,53.94,77,100,2.91,light rain
550,Polunochnoye,RU,60.8697,60.4153,7.39,96,100,5.3,overcast clouds
551,Talcahuano,CL,-36.7167,-73.1167,76.68,44,0,11.5,clear sky
552,Campana,AR,-34.1687,-58.9591,71.06,57,6,13.85,clear sky
553,Tigzirt,DZ,36.8886,4.1198,55.26,80,17,11.7,few clouds
554,Komadi,HU,47.0,21.5,39.94,74,99,13.67,overcast clouds
555,Viedma,AR,-40.8135,-62.9967,72.81,31,15,7.31,few clouds
556,Voyinka,UA,45.8699,33.9914,34.74,88,33,10.2,scattered clouds
557,Tezpur,IN,26.6333,92.8,55.6,75,0,3.65,clear sky
558,Port-Gentil,GA,-0.7193,8.7815,80.62,76,6,9.15,clear sky
559,Inhambane,MZ,-23.865,35.3833,80.58,83,40,9.22,scattered clouds
560,Isiro,CD,2.7739,27.616,73.26,30,92,2.59,overcast clouds
561,Imbituba,BR,-28.24,-48.6703,84.09,73,31,13.02,scattered clouds
562,Takoradi,GH,4.8845,-1.7554,82.76,71,81,10.58,broken clouds
563,Balkhash,KZ,46.844,74.9804,11.91,86,66,10.07,broken clouds
564,Sangareddi,IN,17.6294,78.0917,71.01,44,7,7.02,clear sky
565,Ketchikan,US,55.3422,-131.6461,45.07,100,100,17.27,light rain
566,Shushtar,IR,32.0455,48.8567,55.33,47,0,6.4,clear sky
567,Weihe,CN,32.9952,105.3247,28.9,85,93,2.42,overcast clouds
568,Buraydah,SA,26.326,43.975,57.65,34,0,7.43,clear sky
569,Luxeuil-Les-Bains,FR,47.8171,6.365,45.46,87,100,28.77,mist
570,Lazaro Cardenas,MX,17.9583,-102.2,84.0,40,6,2.04,clear sky
571,Camargo,MX,27.6667,-105.1667,54.52,28,5,0.87,clear sky
572,Honiara,SB,-9.4333,159.95,78.58,89,99,2.04,overcast clouds
573,Nsanje,MW,-16.92,35.262,75.13,90,78,3.6,broken clouds
574,Marshfield,US,44.6689,-90.1718,27.34,80,100,5.75,haze
575,Morgan City,US,29.6994,-91.2068,52.0,49,0,5.75,clear sky
576,Puerto Narino,CO,-3.7703,-70.3831,89.55,60,97,3.87,overcast clouds
577,Davila,PH,18.4726,120.5763,74.26,83,44,15.43,scattered clouds
578,Hermosillo,MX,29.0667,-110.9667,67.24,32,0,4.0,clear sky
579,Termoli,IT,41.9888,14.9895,49.57,74,2,7.11,clear sky
580,Valley Station,US,38.1112,-85.8702,38.75,66,3,3.0,clear sky
581,Mehamn,NO,71.0357,27.8492,30.38,80,0,34.52,clear sky
582,Port Blair,IN,11.6667,92.75,80.64,83,20,8.05,mist
583,Biak,ID,-0.9131,122.8766,75.99,82,91,1.95,overcast clouds
584,El Cobre,CU,20.0489,-75.9469,80.04,61,40,4.61,scattered clouds
585,Honggang,CN,46.4667,124.8667,-6.7,96,29,4.34,scattered clouds
586,Tarko-Sale,RU,64.9225,77.785,-22.7,100,52,5.26,broken clouds
587,Kattivakkam,IN,13.2167,80.3167,81.07,77,98,9.35,overcast clouds
588,Moose Factory,CA,51.2585,-80.6094,4.98,78,100,9.22,overcast clouds
589,Nizwa,OM,22.9333,57.5333,70.0,48,1,4.34,clear sky
590,Marquette,US,46.5333,-87.6335,21.83,75,64,7.43,broken clouds
591,Sao Raimundo Nonato,BR,-9.0153,-42.6994,96.49,27,49,4.56,scattered clouds
592,San Luis,AR,-33.295,-66.3356,76.28,16,0,5.17,clear sky
593,Marzuq,YE,14.4,46.4667,68.49,34,39,1.14,scattered clouds
594,Zhigansk,RU,66.7697,123.3711,-27.92,99,99,6.53,overcast clouds
595,Huanta,PE,-12.9333,-74.25,64.8,76,100,1.48,overcast clouds
596,Stillwater,US,36.1156,-97.0584,42.84,59,0,1.01,clear sky
597,Kakinada,IN,16.9333,82.2167,71.01,72,31,3.51,scattered clouds
598,Mahibadhoo,MV,3.7833,72.9667,82.17,63,16,11.63,few clouds
599,Whitianga,NZ,-36.8333,175.7,65.01,98,100,13.58,light rain
600,Ovsyanka,RU,55.9575,92.5519,22.17,93,100,4.59,overcast clouds
601,Poso,ID,-1.3959,120.7524,77.77,81,99,3.56,overcast clouds
602,Ancud,CL,-41.8697,-73.8203,78.22,69,10,6.53,clear sky
603,Pangnirtung,CA,66.1451,-65.7125,-31.0,61,40,2.3,scattered clouds
604,Opatija,HR,45.3392,14.3083,49.75,89,96,3.24,overcast clouds
605,Bouloupari,NC,-21.8667,166.05,75.11,92,100,3.02,overcast clouds
606,Sangar,RU,63.9242,127.4739,-34.76,97,93,4.36,overcast clouds
607,Kuminskiy,RU,58.6667,66.5667,12.09,95,100,5.66,overcast clouds
608,Hegang,CN,47.4,130.3667,-6.23,94,37,4.9,scattered clouds
609,Malanje,AO,-9.5402,16.341,71.6,67,71,5.06,broken clouds
610,Schwabisch Gmund,DE,48.7995,9.7981,44.67,82,100,27.81,light rain
611,Kilindoni,TZ,-7.9139,39.6668,81.46,83,100,11.52,overcast clouds
612,Lixourion,GR,38.2019,20.4314,55.26,87,20,0.0,few clouds
613,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,28.99,64,75,17.9,light shower snow
614,Matamoros,MX,25.5333,-103.25,53.71,38,40,0.0,scattered clouds
615,Mount Isa,AU,-20.7333,139.5,74.97,73,100,9.22,overcast clouds
616,Bara,NG,10.3744,10.7288,84.79,16,2,7.7,clear sky
617,Isabela,PH,6.7085,121.9711,78.24,78,100,1.43,overcast clouds
618,Zastron,ZA,-30.3023,27.084,73.87,33,81,5.23,broken clouds
619,Betsiamites,CA,48.9413,-68.646,10.29,79,39,5.79,scattered clouds
620,Karnobat,BG,42.65,26.9833,41.79,87,2,3.69,clear sky
621,Noumea,NC,-22.2763,166.4572,75.18,90,100,3.24,overcast clouds
622,Asfi,MA,32.2994,-9.2372,63.63,69,14,22.84,few clouds
623,George,ZA,-33.963,22.4617,81.95,42,0,5.75,clear sky
624,Zaysan,KZ,47.4667,84.8667,12.52,66,4,7.47,clear sky
625,Sao Bernardo,BR,-3.3614,-42.4178,86.56,65,70,6.38,broken clouds
626,Muzhi,RU,65.3667,64.6667,-19.08,100,81,1.32,broken clouds
627,Eydhafushi,MV,5.1033,73.0708,81.73,64,83,11.3,broken clouds
628,Natal,BR,-5.795,-35.2094,90.25,62,20,13.8,few clouds
629,Kenai,US,60.5544,-151.2583,20.14,92,0,0.0,clear sky
630,East Millcreek,US,40.7,-111.8105,38.21,68,20,1.01,few clouds
631,Usinsk,RU,65.9939,57.5281,-9.42,92,68,6.53,broken clouds
632,Guane,CU,22.2025,-84.0875,80.82,47,3,10.92,clear sky
633,Tumsar,IN,21.3833,79.7333,65.73,23,1,1.39,clear sky
634,Palmas Bellas,PA,9.2319,-80.0867,89.51,63,26,11.27,scattered clouds
635,Sarangani,PH,5.4033,125.4636,81.32,78,74,27.85,broken clouds
636,Benjamin Hill,MX,30.1667,-111.1,59.18,19,1,4.68,clear sky
637,Ploemeur,FR,47.7333,-3.4333,54.19,93,100,19.57,mist
638,Nome,US,64.5011,-165.4064,-0.33,50,0,13.8,clear sky
639,Bandarbeyla,SO,9.4942,50.8122,76.03,69,82,12.75,broken clouds
640,Cayenne,GF,4.9333,-52.3333,82.09,83,100,3.0,light rain
641,Perevolotskiy,RU,51.8763,54.1938,11.64,99,96,1.59,overcast clouds
642,Bambanglipuro,ID,-7.95,110.2833,76.35,94,100,2.62,overcast clouds
643,Damara,CF,4.9608,18.7035,89.02,19,33,2.68,scattered clouds
644,Brandon,US,27.9378,-82.2859,64.69,92,100,1.01,overcast clouds
645,Felanitx,ES,39.4696,3.1483,56.01,79,63,2.57,broken clouds
646,Ilorin,NG,8.5,4.55,91.76,22,0,0.0,haze
647,Mokhsogollokh,RU,61.4681,128.9203,-29.47,100,99,3.02,overcast clouds
648,Omsukchan,RU,62.5333,155.8,-16.69,65,0,2.57,clear sky
649,Batouri,CM,4.4333,14.3667,85.12,19,31,2.24,scattered clouds
650,Toronto,CA,43.7001,-79.4163,30.96,64,0,1.99,clear sky
651,Bam,IR,29.106,58.357,53.06,30,4,4.29,clear sky
652,Taoudenni,ML,22.6783,-3.9836,81.27,7,100,8.01,overcast clouds
653,Mayo,US,38.8876,-76.5119,35.94,42,0,5.99,clear sky
654,Riyadh,SA,24.6877,46.7219,57.34,34,0,9.66,clear sky
655,Nova Olimpia,BR,-14.7972,-57.2881,85.32,73,90,3.94,overcast clouds
656,Ukiah,US,39.1502,-123.2078,57.65,59,4,1.97,clear sky
657,Santa Rosa,PH,14.3122,121.1114,79.11,77,88,13.67,overcast clouds
658,Houma,US,29.5958,-90.7195,52.0,52,0,6.91,clear sky
659,Christiana,ZA,-27.914,25.1611,77.47,45,80,5.86,broken clouds
660,Glenwood Springs,US,39.5505,-107.3248,30.88,62,48,1.83,scattered clouds
661,Nurota,UZ,40.5614,65.6886,35.69,81,100,10.92,overcast clouds
662,Itoman,JP,26.1247,127.6694,59.02,58,100,10.36,overcast clouds
663,Venice,US,27.0998,-82.4543,72.0,90,75,9.22,mist
664,Waingapu,ID,-9.6567,120.2641,79.47,82,27,5.88,scattered clouds
665,Mogok,MM,22.9167,96.5,47.28,65,0,2.59,clear sky
666,Tsuruga,JP,35.6455,136.0558,34.95,83,100,7.99,light snow
667,Baiyin,CN,36.5583,104.2081,14.88,90,76,2.98,broken clouds
668,Temple,US,31.0982,-97.3428,51.96,52,0,3.0,clear sky
669,Balakovo,RU,52.0278,47.8007,8.28,96,98,5.5,overcast clouds
670,Pafos,CY,34.7667,32.4167,56.98,88,75,5.75,broken clouds
671,Alta,NO,69.9689,23.2717,27.66,69,75,17.27,broken clouds
672,Bonavista,CA,48.6499,-53.1147,17.11,68,100,25.46,overcast clouds
673,Pacocha,PE,-17.5833,-71.3333,73.71,67,90,7.0,overcast clouds
674,Coos Bay,US,43.3665,-124.2179,50.14,88,0,5.75,clear sky
675,Rantauprapat,ID,2.1,99.8333,73.87,93,94,1.95,overcast clouds
676,Bad Doberan,DE,54.1071,11.9005,39.99,93,100,15.9,overcast clouds
677,Tigil,RU,57.8,158.6667,3.4,87,72,5.48,broken clouds
678,Silver City,US,32.7701,-108.2803,45.66,24,0,1.99,clear sky
679,Yumen,CN,40.2833,97.2,13.6,82,7,14.9,clear sky
680,Phibun Mangsahan,TH,15.2447,105.2291,75.18,57,95,6.53,overcast clouds
