City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Weligama,LK,5.9667,80.4167,77.86,78,100,2.77,overcast clouds
349,Varnamo,SE,57.186,14.04,34.11,94,9,5.99,clear sky
350,Sukumo,JP,32.9333,132.7333,47.62,47,98,9.04,overcast clouds
351,Itarema,BR,-2.9248,-39.9167,79.25,76,1,12.28,clear sky
352,Ketchikan,US,55.3422,-131.6461,46.38,87,100,16.11,overcast clouds
353,Waldkraiburg,DE,48.2085,12.3989,37.49,98,100,25.59,snow
354,Yenagoa,NG,4.9247,6.2642,75.79,88,1,2.26,clear sky
355,Gresham,US,45.4982,-122.4315,52.72,76,0,1.99,clear sky
356,Batticaloa,LK,7.7102,81.6924,76.26,79,33,6.8,scattered clouds
357,Parkes,AU,-33.1333,148.1833,82.35,35,0,8.63,clear sky
358,Jasper,US,37.2001,-94.3502,35.04,71,8,3.65,clear sky
359,Makat,KZ,47.6469,53.3463,22.93,87,100,8.41,overcast clouds
360,Karpogory,RU,64.0019,44.4451,10.15,95,100,7.34,overcast clouds
361,Saldanha,ZA,-33.0117,17.9442,62.55,99,32,7.25,scattered clouds
362,Deputatskiy,RU,69.3,139.9,-32.8,95,83,4.76,broken clouds
363,Tecolutilla,MX,18.2833,-93.3167,66.2,93,49,4.92,scattered clouds
364,Lazaro Cardenas,MX,17.9583,-102.2,76.23,67,13,7.67,few clouds
365,Superior,US,46.7208,-92.1041,14.49,71,100,5.75,overcast clouds
366,Guerrero Negro,MX,27.9769,-114.0611,61.16,48,0,9.6,clear sky
367,Xining,CN,36.6167,101.7667,10.99,80,89,1.54,overcast clouds
368,Emerald,AU,-23.5333,148.1667,83.34,39,0,11.65,clear sky
369,Abu Zabad,SD,12.35,29.25,56.12,24,2,14.32,clear sky
370,Mporokoso,ZM,-9.3727,30.125,60.33,99,100,3.56,light rain
371,Peterhead,GB,57.5058,-1.7981,39.11,69,12,20.38,few clouds
372,Zemio,CF,5.0314,25.1361,63.0,26,13,4.18,few clouds
373,Avenal,US,36.0041,-120.129,60.1,43,0,2.86,clear sky
374,San Jeronimo,PE,-11.9472,-75.2829,49.17,85,100,0.2,light rain
375,Goure,NE,13.9835,10.2704,64.02,13,0,9.6,clear sky
376,Hualmay,PE,-11.0964,-77.6139,70.57,79,100,8.59,overcast clouds
377,Rio Gallegos,AR,-51.6226,-69.2181,58.24,66,65,24.02,broken clouds
378,College,US,64.8569,-147.8028,-3.42,78,100,0.0,overcast clouds
379,Egvekinot,RU,66.3167,-179.1667,-11.78,84,1,8.55,clear sky
380,Gotemba,JP,35.3,138.9333,41.92,58,63,4.5,broken clouds
381,Roma,US,43.2128,-75.4557,26.46,72,0,8.05,clear sky
382,Mount Isa,AU,-20.7333,139.5,87.57,40,75,11.5,broken clouds
383,Qasigiannguit,GL,68.8193,-51.1922,3.45,98,100,8.52,light snow
384,Lavrentiya,RU,65.5833,-171.0,-14.1,95,43,2.46,scattered clouds
385,Aksu,CN,41.1231,80.2644,20.23,48,100,0.6,overcast clouds
386,Maneadero,MX,31.7167,-116.5667,59.11,68,0,6.11,clear sky
387,Mananjary,MG,-21.2167,48.3333,76.42,96,98,4.63,light rain
388,Yaan,NG,7.3833,8.5667,75.56,17,0,4.23,clear sky
389,Bloomfield,US,40.8068,-74.1854,30.63,79,28,3.49,scattered clouds
390,Grand-Lahou,CI,5.1367,-5.0242,78.53,87,40,5.06,scattered clouds
391,Hami,CN,42.8,93.45,24.66,37,73,5.84,broken clouds
392,Dingle,PH,10.9995,122.6711,82.54,66,56,15.28,broken clouds
393,Westport,US,41.1415,-73.3579,30.79,75,75,5.01,broken clouds
394,Bengkulu,ID,-3.8004,102.2655,79.0,80,98,9.51,overcast clouds
395,Chernyshevskiy,RU,63.0128,112.4714,-6.63,98,100,2.89,overcast clouds
396,Necochea,AR,-38.5473,-58.7368,60.04,64,95,12.97,overcast clouds
397,Agar,IN,23.7,76.0167,56.48,32,0,5.03,clear sky
398,Walvis Bay,NA,-22.9575,14.5053,68.09,79,91,5.28,overcast clouds
399,Achinsk,RU,56.2694,90.4993,1.38,92,93,5.46,overcast clouds
400,Cehegin,ES,38.0924,-1.7985,41.16,84,0,3.49,clear sky
401,Mocuba,MZ,-16.8392,36.9856,70.52,99,100,5.23,overcast clouds
402,Bandarbeyla,SO,9.4942,50.8122,74.46,75,98,12.48,overcast clouds
403,Bambanglipuro,ID,-7.95,110.2833,82.94,74,100,5.55,overcast clouds
404,Caluquembe,AO,-13.7833,14.6833,61.09,56,100,2.26,overcast clouds
405,Willowmore,ZA,-33.2926,23.4895,69.58,59,0,1.07,clear sky
406,San Policarpo,PH,12.1791,125.5072,82.13,74,40,15.95,scattered clouds
407,Kizukuri,JP,40.8061,140.3861,32.11,40,100,14.32,light snow
408,Rawson,AR,-43.3002,-65.1023,65.03,47,0,17.98,clear sky
409,Preobrazheniye,RU,42.9019,133.9064,17.37,46,7,7.87,clear sky
410,Hare Bay,CA,48.8499,-54.0148,4.19,78,5,8.84,clear sky
411,Venado Tuerto,AR,-33.7456,-61.9688,56.77,62,0,3.56,clear sky
412,Senekal,ZA,-28.3197,27.6208,58.12,87,37,5.19,scattered clouds
413,Erenhot,CN,43.6475,111.9767,6.87,77,3,5.68,clear sky
414,Lorengau,PG,-2.0226,147.2712,83.32,78,99,7.67,overcast clouds
415,Sorland,NO,67.667,12.6934,35.38,87,100,12.71,light rain
416,Indiaroba,BR,-11.5192,-37.5117,76.05,86,25,2.93,scattered clouds
417,Thunder Bay,CA,48.4001,-89.3168,10.56,75,96,4.0,overcast clouds
418,Alice Springs,AU,-23.7,133.8833,83.75,28,0,3.44,clear sky
419,Fort Frances,CA,48.5999,-93.4003,2.61,98,100,4.05,overcast clouds
420,Qui Nhon,VN,13.7667,109.2333,74.95,83,80,6.46,broken clouds
421,Danane,CI,7.2596,-8.155,65.97,53,97,1.9,overcast clouds
422,Christchurch,NZ,-43.5333,172.6333,64.33,65,20,3.0,few clouds
423,Aklavik,CA,68.2191,-135.0107,-23.08,93,100,18.95,overcast clouds
424,Gat,IL,31.61,34.7642,54.91,100,4,6.69,clear sky
425,Maniitsoq,GL,65.4167,-52.9,2.62,82,100,14.45,overcast clouds
426,Hettstedt,DE,51.65,11.5,34.95,69,75,21.79,broken clouds
427,Sechura,PE,-5.5569,-80.8222,72.54,74,80,13.98,broken clouds
428,Masvingo,ZW,-20.0637,30.8277,59.9,91,8,7.31,clear sky
429,Antalaha,MG,-14.9003,50.2788,74.82,85,51,4.21,broken clouds
430,Havelock,US,34.8791,-76.9013,43.02,85,71,1.01,broken clouds
431,Esna,EG,25.2934,32.554,53.87,43,0,9.13,clear sky
432,Pagudpud,PH,18.5616,120.7868,79.59,69,93,12.73,overcast clouds
433,Cap Malheureux,MU,-19.9842,57.6142,76.46,86,100,1.99,overcast clouds
434,Ilinskiy,RU,55.619,38.1182,27.37,93,100,7.52,overcast clouds
435,Maceio,BR,-9.6658,-35.7353,76.44,83,20,3.44,few clouds
436,Richards Bay,ZA,-28.783,32.0377,71.31,91,78,2.66,light rain
437,Barabinsk,RU,55.3571,78.357,-7.65,93,95,5.5,overcast clouds
438,Abonnema,NG,4.7084,6.7931,77.94,85,0,3.13,clear sky
439,Bakuriani,GE,41.7497,43.5325,10.63,91,100,5.28,overcast clouds
440,Hervey Bay,AU,-25.2986,152.8535,75.04,89,97,13.0,light rain
441,Birpur,IN,26.5167,87.0167,56.3,70,3,2.84,clear sky
442,Santa Isabel,BR,-23.3156,-46.2214,75.65,98,100,2.01,moderate rain
443,Lapua,FI,62.9693,23.0088,29.46,88,100,8.99,overcast clouds
444,Farias Brito,BR,-6.9306,-39.5656,72.19,80,13,2.57,few clouds
445,Husavik,IS,66.0449,-17.3389,18.23,89,100,12.66,overcast clouds
446,Hajiganj,BD,23.2511,90.8592,60.19,67,14,3.49,few clouds
447,Smithers,CA,54.7804,-127.1743,32.13,99,100,2.71,overcast clouds
448,Honghu,CN,29.8206,113.4621,33.22,100,100,10.47,light snow
449,Prince Rupert,CA,54.3161,-130.3201,44.69,81,100,14.97,light rain
450,Mackay,AU,-21.15,149.2,82.69,63,51,18.5,broken clouds
451,Uyuni,BO,-20.4597,-66.825,52.68,63,56,15.41,broken clouds
452,Astoria,US,46.1879,-123.8313,47.88,85,0,3.0,clear sky
453,Port Hedland,AU,-20.3167,118.5667,78.85,100,40,5.75,light rain
454,Ust-Omchug,RU,61.15,149.6333,-9.83,72,1,3.8,clear sky
455,Ahipara,NZ,-35.1667,173.1667,75.16,96,95,6.08,overcast clouds
456,Dolhesti,RO,46.8667,27.9,41.41,55,100,8.32,overcast clouds
457,Dong Hoi,VN,17.4833,106.6,70.86,84,100,3.06,overcast clouds
458,Arica,CL,-18.475,-70.3042,68.23,73,0,0.0,clear sky
459,Parnarama,BR,-5.6817,-43.0933,74.68,90,89,2.3,overcast clouds
460,Rupert,US,42.6191,-113.6772,24.75,80,0,3.44,clear sky
461,Shelburne,CA,44.0787,-80.2041,26.26,73,100,15.88,overcast clouds
462,Anori,BR,-3.7728,-61.6442,73.9,98,92,2.68,overcast clouds
463,Beni Mazar,EG,28.4962,30.8029,50.36,56,0,5.17,clear sky
464,Mato Verde,BR,-15.3972,-42.8664,68.4,96,100,1.79,moderate rain
465,Matagami,CA,49.7502,-77.6328,8.71,85,100,0.0,light snow
466,Nabire,ID,-3.3667,135.4833,83.64,71,100,1.43,overcast clouds
467,San Vicente,AR,-26.6167,-54.1333,59.86,61,0,2.91,clear sky
468,Gladstone,AU,-23.85,151.25,83.79,47,75,11.5,broken clouds
469,Jumla,NP,29.2747,82.1838,37.18,47,90,3.58,overcast clouds
470,Oistins,BB,13.0667,-59.5333,77.09,83,40,14.97,scattered clouds
471,Ibra,OM,22.6906,58.5334,60.62,82,1,1.83,clear sky
472,Chilca,PE,-12.5211,-76.7372,70.09,85,100,5.12,overcast clouds
473,Saint Marys,US,30.7305,-81.5465,51.91,94,100,11.01,mist
474,Mersing,MY,2.4312,103.8405,79.68,85,100,12.44,moderate rain
475,Kontagora,NG,10.3999,5.4695,71.76,19,0,6.82,clear sky
476,Roald,NO,62.5833,6.1333,40.33,75,75,16.11,broken clouds
477,Kizema,RU,61.113,44.8302,-2.97,100,99,3.44,overcast clouds
478,Pizarro,CO,4.9533,-77.366,76.48,83,34,0.65,scattered clouds
479,Kadoshkino,RU,54.0257,44.4191,15.28,96,100,5.57,overcast clouds
480,Praia Da Vitoria,PT,38.7333,-27.0667,60.76,92,28,18.05,scattered clouds
481,Hay River,CA,60.8156,-115.7999,23.88,93,43,5.57,scattered clouds
482,Riyadh,SA,24.6877,46.7219,46.54,45,0,5.66,clear sky
483,Gigmoto,PH,13.7796,124.39,79.38,83,51,15.14,broken clouds
484,Valparaiso,CL,-33.0393,-71.6273,65.48,81,100,5.75,overcast clouds
485,Gualaquiza,EC,-3.4,-78.55,63.23,98,98,1.61,light rain
486,Judenburg,AT,47.1667,14.6667,36.34,96,100,5.3,light snow
487,Lamu,KE,-2.2717,40.902,79.02,88,100,13.4,overcast clouds
488,North Bend,US,43.4065,-124.2243,51.17,94,0,5.75,clear sky
489,Beloha,MG,-25.1667,45.05,74.1,93,100,14.36,light rain
490,Bratsk,RU,56.1325,101.6142,12.69,96,100,2.86,overcast clouds
491,Tiznit,MA,29.5833,-9.5,61.21,23,4,6.26,clear sky
492,Te Anau,NZ,-45.4167,167.7167,68.83,42,23,2.89,few clouds
493,Kokoda,PG,-8.8785,147.7407,90.48,55,100,2.28,light rain
494,Bandar-E Anzali,IR,37.4727,49.4622,45.7,70,100,4.88,overcast clouds
495,La Ronge,CA,55.1001,-105.2842,21.76,96,98,5.12,light snow
496,Borzna,UA,51.2546,32.4269,23.67,92,43,10.22,scattered clouds
497,Yar-Sale,RU,66.8333,70.8333,-9.36,99,46,9.08,scattered clouds
498,Mayo,US,38.8876,-76.5119,34.25,62,75,1.01,broken clouds
499,Nagornyy,RU,52.7959,83.5498,11.55,100,84,3.02,broken clouds
500,Arkadelphia,US,34.1209,-93.0538,38.66,86,0,0.0,clear sky
501,Bonthe,SL,7.5264,-12.505,77.09,90,96,3.51,overcast clouds
502,Ballitoville,ZA,-29.539,31.2144,70.25,86,50,3.53,scattered clouds
503,Hukuntsi,BW,-24.0,21.75,71.17,56,55,6.69,broken clouds
504,Vredendal,ZA,-31.6683,18.5012,66.94,59,0,2.35,clear sky
505,Kango,GA,0.1943,10.0951,75.04,96,45,2.44,scattered clouds
506,Cayenne,GF,4.9333,-52.3333,80.1,87,40,3.0,scattered clouds
507,Sijunjung,ID,-0.6876,100.9537,75.4,77,100,2.44,overcast clouds
508,Lashio,MM,22.9333,97.75,55.96,53,0,1.07,clear sky
509,Hirna,ET,9.2167,41.1,54.86,94,100,4.05,overcast clouds
510,Praya,CV,14.9215,-23.5087,68.54,83,0,12.66,clear sky
511,Whitehorse,CA,60.7161,-135.0538,32.31,86,98,11.99,overcast clouds
512,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,72.23,97,95,2.35,overcast clouds
513,Flin Flon,CA,54.7682,-101.865,3.13,95,100,9.06,overcast clouds
514,Fortuna,US,40.5982,-124.1573,52.41,91,0,0.0,clear sky
515,Tyup,KG,42.7276,78.3648,21.58,74,100,5.93,overcast clouds
516,Ikon-Khalk,RU,44.3051,41.9142,23.9,92,97,4.61,overcast clouds
517,Mabaruma,GY,8.2,-59.7833,72.88,98,100,2.91,overcast clouds
518,Lixourion,GR,38.2019,20.4314,53.8,89,30,5.99,scattered clouds
519,Leshan,CN,29.5623,103.7639,41.56,84,100,2.91,overcast clouds
520,Conde,BR,-7.2597,-34.9075,78.26,78,20,4.61,few clouds
521,Leningradskiy,RU,69.3833,178.4167,-25.65,99,54,2.46,broken clouds
522,Dire,ML,12.2833,-10.9667,73.27,13,2,2.93,clear sky
523,Boyuibe,BO,-20.4167,-63.2833,63.68,76,4,6.51,clear sky
524,Kantabanji,IN,20.4833,82.9167,59.59,34,100,1.83,overcast clouds
525,Serenje,ZM,-13.2325,30.2352,60.21,98,100,2.39,light rain
526,Zdvinsk,RU,54.7021,78.661,-9.54,100,82,4.7,broken clouds
527,Shirokiy,RU,49.758,129.523,-2.58,95,100,2.51,overcast clouds
528,Porto Novo,BJ,6.4965,2.6036,76.21,88,43,3.87,scattered clouds
529,Paratinga,BR,-12.6906,-43.1842,69.85,93,100,3.15,overcast clouds
530,Tucuman,AR,-26.8241,-65.2226,68.0,83,0,3.44,clear sky
531,Mahajanga,MG,-15.7167,46.3167,77.02,94,20,3.44,few clouds
532,Tabou,CI,4.423,-7.3528,79.03,83,100,6.11,overcast clouds
533,Ushtobe,KZ,45.2514,77.9838,32.25,99,100,13.24,snow
534,Porto Seguro,BR,-16.4497,-39.0647,79.32,89,20,4.61,few clouds
535,Waipawa,NZ,-41.4122,175.5153,60.93,85,100,9.8,overcast clouds
536,Campoverde,PE,-8.4753,-74.8058,78.49,95,100,1.74,overcast clouds
537,Asau,RO,46.4333,26.4,38.32,73,100,6.11,overcast clouds
538,Labrea,BR,-7.2586,-64.7981,74.03,97,99,2.33,heavy intensity rain
539,Miles City,US,46.4083,-105.8406,39.51,56,75,9.22,broken clouds
540,Moussoro,TD,13.6408,16.4901,62.89,13,0,14.16,clear sky
541,Oron,NG,4.8256,8.2343,76.39,90,0,2.71,clear sky
542,Coahuayana,MX,18.7333,-103.6833,81.88,74,52,1.45,broken clouds
543,Uruzgan,AF,32.8333,66.0,33.28,54,0,6.78,clear sky
544,Pitimbu,BR,-7.4706,-34.8086,79.39,72,0,10.2,clear sky
545,Jinchang,CN,38.4953,102.1739,12.47,83,25,4.23,scattered clouds
546,Waiuku,NZ,-37.25,174.75,74.86,91,99,10.02,overcast clouds
547,Havre-Saint-Pierre,CA,50.2334,-63.5986,-1.84,71,100,5.75,overcast clouds
548,Dali,CN,25.7,100.1833,42.6,63,2,2.06,clear sky
549,Sakakah,SA,29.9697,40.2064,46.74,57,0,5.19,clear sky
550,La Paz,BO,-16.5,-68.15,46.38,93,75,2.3,fog
551,Brae,GB,60.3964,-1.353,37.31,53,100,32.79,overcast clouds
552,Menongue,AO,-14.6585,17.691,59.13,97,100,4.54,light rain
553,La Sarre,CA,48.8002,-79.1996,16.95,96,100,3.98,light snow
554,Coihaique,CL,-45.5752,-72.0662,68.61,63,0,3.44,clear sky
555,Dawlatabad,AF,36.4141,64.9053,37.96,87,100,7.49,overcast clouds
556,Monterey,US,36.2505,-121.2516,57.06,36,0,3.04,clear sky
557,Svetlyy,RU,54.675,20.1347,35.96,90,100,17.74,overcast clouds
558,Preston,GB,53.7667,-2.7167,41.86,86,1,8.88,clear sky
559,Khorramshahr,IR,30.4397,48.1664,44.55,38,0,9.22,clear sky
560,Kieta,PG,-6.2167,155.6333,87.06,68,100,11.03,overcast clouds
561,Ardakan,IR,32.31,54.0175,40.19,45,0,4.59,clear sky
562,Soyo,AO,-6.1349,12.3689,76.53,86,100,5.86,overcast clouds
563,Sembe,CG,1.6481,14.5806,67.78,34,33,0.69,scattered clouds
564,Saint-Imier,CH,47.1528,6.9969,41.31,98,75,13.8,moderate rain
565,Haimen,CN,23.1935,116.6142,57.67,85,100,15.66,overcast clouds
566,Nhulunbuy,AU,-12.2333,136.7667,86.61,66,40,9.22,scattered clouds
567,Charlestown,AU,-32.95,151.6667,76.82,61,57,5.01,broken clouds
568,Kearney,US,40.6995,-99.0815,31.33,57,100,3.0,overcast clouds
569,Port Hardy,CA,50.6996,-127.4199,46.76,81,75,19.57,broken clouds
570,Banyo,CM,6.75,11.8167,64.09,30,0,1.41,clear sky
571,Burgeo,CA,47.6167,-57.6152,14.34,70,13,11.01,few clouds
572,San Ramon,US,37.7799,-121.978,61.38,57,0,1.01,clear sky
573,Saint-Augustin,CA,51.226,-58.6502,-23.22,91,16,5.3,few clouds
574,Gilgit,PK,35.9221,74.3087,29.01,81,90,2.37,overcast clouds
575,Vila,PT,42.0304,-8.1588,39.33,80,64,5.44,broken clouds
576,Broome,US,42.2506,-75.833,23.9,71,0,1.01,clear sky
577,Kasempa,ZM,-13.4584,25.8338,63.7,99,100,2.75,moderate rain
578,Camacha,PT,33.0833,-16.3333,59.76,63,40,10.36,scattered clouds
579,Bethanien,NA,-26.502,17.1583,73.53,59,95,5.97,overcast clouds
580,Lishu,CN,43.3047,124.3278,14.92,48,0,6.89,clear sky
581,Bam,IR,29.106,58.357,46.89,36,7,1.41,clear sky
582,Glenwood Springs,US,39.5505,-107.3248,29.32,67,0,9.22,clear sky
583,Toguchin,RU,55.2353,84.3858,-3.21,93,85,3.65,overcast clouds
584,Pando,UY,-34.7167,-55.95,67.98,77,75,14.97,broken clouds
585,Santa Maria,BR,-29.6842,-53.8069,61.16,68,0,1.83,clear sky
586,Coquimbo,CL,-29.9533,-71.3436,64.13,82,100,3.44,overcast clouds
587,Alofi,NU,-19.0595,-169.9187,79.86,78,100,11.79,light rain
588,Zaraza,VE,9.3503,-65.3245,77.45,77,70,9.86,broken clouds
589,Kholtoson,RU,50.2981,103.3097,4.19,84,35,3.13,scattered clouds
590,Nyurba,RU,63.2842,118.3319,-5.35,97,100,6.33,overcast clouds
591,Altinopolis,BR,-21.0256,-47.3739,65.55,98,100,3.24,overcast clouds
592,Road Town,VG,18.4167,-64.6167,75.99,73,73,22.64,broken clouds
593,Romanovo,RU,52.6182,81.2271,-6.32,95,16,5.91,few clouds
594,Ati,TD,13.2154,18.3353,63.34,15,0,11.39,clear sky
595,Vila Do Maio,CV,15.1333,-23.2167,68.79,80,0,12.55,clear sky
596,Megion,RU,61.0296,76.1136,-1.98,98,7,9.48,clear sky
597,Srandakan,ID,-7.9386,110.2506,83.14,73,100,5.3,overcast clouds
598,Namtsy,RU,62.7161,129.6658,-34.49,97,99,2.15,overcast clouds
599,Kindu,CD,-2.95,25.95,69.17,97,100,3.91,moderate rain
600,Iset,RU,56.9779,60.3718,-11.38,100,98,3.89,overcast clouds
601,Sovetskiy,RU,61.3614,63.5842,7.52,95,100,7.14,overcast clouds
602,Laguna,US,38.421,-121.4238,61.09,61,0,4.61,clear sky
603,Boa Vista,BR,2.8197,-60.6733,82.38,65,75,5.75,broken clouds
604,Hiriyur,IN,13.9456,76.6192,69.94,69,65,2.28,broken clouds
605,Hamilton,US,39.1834,-84.5333,31.42,82,0,1.01,clear sky
606,Poso,ID,-1.3959,120.7524,84.9,64,97,3.53,overcast clouds
607,Margate,GB,51.3813,1.3862,42.04,67,4,8.99,clear sky
608,Mazagao,BR,-0.115,-51.2894,77.05,98,100,3.51,overcast clouds
609,Lichtenburg,ZA,-26.152,26.1597,59.88,70,45,8.52,scattered clouds
610,Villeneuve-Saint-Georges,FR,48.7322,2.4493,47.01,72,40,1.99,scattered clouds
611,Puerto Wilches,CO,7.3483,-73.896,75.18,87,34,1.95,scattered clouds
612,Lindi,TZ,-10.0,39.7167,73.99,93,100,4.05,overcast clouds
613,Sistranda,NO,63.7256,8.834,37.36,67,100,26.22,overcast clouds
614,Ulundi,ZA,-28.3352,31.4162,65.25,91,67,2.37,broken clouds
615,Falmouth,GB,50.1544,-5.0711,49.1,83,68,11.07,broken clouds
616,Wilmington,US,34.2257,-77.9447,48.9,69,100,12.66,overcast clouds
617,Jarocin,PL,51.9727,17.5026,37.74,79,97,8.81,light rain
618,Tazovskiy,RU,67.4667,78.7,-25.1,100,89,0.49,overcast clouds
619,Tulun,RU,54.5611,100.5792,11.97,96,100,1.77,overcast clouds
620,Ixtapa,MX,20.7,-105.2,72.63,83,75,8.05,broken clouds
621,Yarmouth,US,41.7057,-70.2286,32.14,72,0,4.61,clear sky
622,Veinticinco De Mayo,AR,-35.4323,-60.1727,63.99,88,0,1.99,clear sky
623,Bosaso,SO,11.2842,49.1816,70.75,76,12,1.72,few clouds
624,Lata,PT,40.1629,-8.3327,45.05,61,12,4.12,few clouds
625,Tarko-Sale,RU,64.9225,77.785,-26.0,100,79,4.54,broken clouds
626,Fengxian,CN,34.7039,116.5872,37.72,42,100,5.53,overcast clouds
627,Kaeo,NZ,-35.1,173.7833,77.32,97,100,6.17,overcast clouds
628,Umm Bab,QA,25.2142,50.8072,59.43,56,0,20.0,clear sky
629,Rincon,US,32.296,-81.2354,44.85,90,100,9.22,overcast clouds
630,Yamaranguila,HN,14.2833,-88.25,54.84,90,76,6.6,broken clouds
631,Opuwo,NA,-18.0607,13.84,67.19,48,98,2.26,overcast clouds
632,Turbat,PK,26.0023,63.044,64.11,94,0,1.41,clear sky
633,Arlit,NE,18.7369,7.3853,61.79,12,0,8.21,clear sky
634,Praia,CV,14.9215,-23.5087,68.54,83,0,12.66,clear sky
635,Nelson Bay,AU,-32.7167,152.15,77.09,56,49,17.63,scattered clouds
636,Lasa,IT,46.6166,10.7002,38.14,91,100,5.7,snow
637,Lubango,AO,-14.9172,13.4925,61.97,51,100,2.17,overcast clouds
638,Quatre Cocos,MU,-20.2078,57.7625,76.08,84,100,9.55,light rain
639,Visby,SE,57.6409,18.296,35.82,87,100,12.66,overcast clouds
640,Nago,JP,26.5881,127.9761,64.47,64,87,9.55,overcast clouds
641,Sangmelima,CM,2.9333,11.9833,62.06,43,27,2.3,scattered clouds
642,Kiunga,PG,-6.1219,141.2906,92.3,53,100,0.49,overcast clouds
643,Mahenge,TZ,-8.6833,36.7167,63.23,96,100,0.49,light rain
644,Rey Bouba,CM,8.6724,14.1786,69.04,20,5,1.36,clear sky
645,Pyrzyce,PL,53.1462,14.8926,39.56,93,100,16.87,overcast clouds
646,Lagos,NG,6.5833,3.75,74.07,96,36,1.43,scattered clouds
647,Vanimo,PG,-2.6741,141.3028,83.37,74,100,3.76,overcast clouds
648,Faya,SA,18.3851,42.4509,48.72,83,10,3.15,clear sky
649,Bahia Blanca,AR,-38.7196,-62.2724,62.92,75,9,7.27,clear sky
650,Kaifeng,CN,34.7911,114.3483,37.9,33,100,1.63,overcast clouds
651,Shingu,JP,33.7333,135.9833,40.91,41,85,9.1,overcast clouds
652,Montepuez,MZ,-13.1256,38.9997,68.61,96,91,3.33,overcast clouds
653,Kletskaya,RU,49.3145,43.0584,29.07,95,99,10.36,overcast clouds
654,Dhangadhi,NP,28.7079,80.5961,50.65,82,6,1.16,clear sky
655,Sembakung,ID,3.8167,117.25,82.33,81,100,2.08,overcast clouds
656,Iwanai,JP,42.9744,140.5089,29.35,67,100,10.67,overcast clouds
657,Alzamay,RU,55.5562,98.6644,13.08,91,100,2.75,overcast clouds
658,Madaoua,NE,14.073,5.96,62.24,14,0,10.94,clear sky
659,Mbandaka,CD,0.0487,18.2603,72.72,42,77,1.21,broken clouds
660,Charters Towers,AU,-20.1,146.2667,83.05,46,98,7.87,overcast clouds
661,Tilichiki,RU,60.4667,166.1,-5.12,78,1,9.13,clear sky
662,Oga,IT,46.4631,10.347,30.74,86,100,5.57,snow
663,Sakaiminato,JP,35.55,133.2333,43.23,54,97,9.04,overcast clouds
664,Hanna,CA,51.6334,-111.9018,34.18,69,17,11.99,few clouds
665,Natchez,US,31.5604,-91.4032,40.89,65,100,0.0,overcast clouds
666,Shintomi,JP,32.0785,131.4723,45.41,40,99,2.77,overcast clouds
667,Reinosa,ES,42.9996,-4.138,40.21,79,98,4.5,overcast clouds
668,Esmeraldas,BR,-19.7625,-44.3139,68.86,98,100,1.5,overcast clouds
669,Middle Island,US,40.8843,-72.9373,31.89,80,100,0.0,overcast clouds
670,Prado,BR,-17.3411,-39.2208,76.26,89,86,7.07,overcast clouds
671,Providencia,MX,28.7167,-111.5833,69.85,40,0,11.99,clear sky
672,Garlasco,IT,45.1974,8.9238,42.3,95,17,5.61,few clouds
673,Adrar,MR,20.5022,-10.0711,64.27,11,0,9.91,clear sky
674,Vostok,RU,46.4856,135.8833,5.11,83,98,4.14,overcast clouds
675,Broken Hill,AU,-31.95,141.4333,80.58,29,0,16.2,clear sky
676,Kichera,RU,55.9375,110.0997,10.33,94,100,1.66,light snow
677,Kloulklubed,PW,7.0419,134.2556,84.7,79,40,22.59,scattered clouds
678,Acari,PE,-15.4311,-74.6158,73.96,72,14,3.33,few clouds
679,Thaba-Tseka,LS,-29.522,28.6084,51.3,85,12,1.07,few clouds
680,Porto Santo,PT,33.072,-16.3415,62.51,63,40,10.36,scattered clouds
681,Moyale,KE,3.5167,39.0584,70.86,30,100,10.2,overcast clouds
682,Sainte-Marie,RE,-20.8968,55.5496,78.96,83,40,11.5,scattered clouds
683,Krasnoarmeysk,RU,51.0239,45.6969,13.3,97,87,6.24,overcast clouds
684,Mamou,GN,10.5,-12.0,68.14,18,0,3.04,clear sky
685,Bantou,CN,26.2151,117.4893,51.06,95,100,2.42,overcast clouds
686,High Level,CA,58.5169,-117.136,36.43,76,48,7.96,scattered clouds
687,Henties Bay,NA,-22.116,14.2845,67.86,84,98,5.06,overcast clouds
688,Killarney,IE,52.05,-9.5167,52.9,96,100,4.18,overcast clouds
689,Yunyang,CN,33.4474,112.7142,35.62,45,100,6.58,light rain
690,Pallasovka,RU,50.05,46.8833,10.81,99,93,4.79,overcast clouds
691,Neiafu,TO,-18.65,-173.9833,76.77,86,100,20.45,moderate rain
692,Saryg-Sep,RU,51.5,95.6,-16.04,99,98,2.35,overcast clouds
693,Biak,ID,-0.9131,122.8766,82.76,65,98,1.86,overcast clouds
694,Carballo,ES,43.213,-8.691,46.87,93,41,2.28,scattered clouds
695,Talara,PE,-4.5772,-81.2719,71.44,85,40,9.98,scattered clouds
